#separator:tab
#html:true
#guid column:1
#tags column:13
"I:;pI5#BpD"	Word	IPA		Meaning (CN)	"<div class=""expDiv"" id=""SYNChild""><!--word-thumbnail-image--><h5>近义词</h5><i class=""eudic_wordtype"">n.</i> <div class=""eudic_wordtype_cont""><a href=""http://dict.eudic.net/dicts/en/language%20unit"">language unit</a>, <a href=""http://dict.eudic.net/dicts/en/linguistic%20unit"">linguistic unit</a>, <a href=""http://dict.eudic.net/dicts/en/statement"">statement</a>, <a href=""http://dict.eudic.net/dicts/en/information"">information</a>, <a href=""http://dict.eudic.net/dicts/en/info"">info</a>, <a href=""http://dict.eudic.net/dicts/en/hypostasis"">hypostasis</a>, <a href=""http://dict.eudic.net/dicts/en/hypostasis%20of%20Christ"">hypostasis of Christ</a></div><br><i class=""eudic_wordtype"">v.</i> <div class=""eudic_wordtype_cont""><a href=""http://dict.eudic.net/dicts/en/express"">express</a>, <a href=""http://dict.eudic.net/dicts/en/show"">show</a>, <a href=""http://dict.eudic.net/dicts/en/evince"">evince</a></div><br><div class=""eudic_jiexi""><h5>解析</h5><a href=""http://dict.eudic.net/dicts/en/word"">word</a> <span>普通用词，指语言的最小单位的单词、字，也可指话、整句话或一段话。</span><br><a href=""http://dict.eudic.net/dicts/en/vocabulary"">vocabulary</a> <span>集合名词，指词汇、语汇或词汇量。</span><br><a href=""http://dict.eudic.net/dicts/en/language"">language</a> <span>普通用词，指国家、民族或种族内部使用，已经系统化的语言。</span><br><a href=""http://dict.eudic.net/dicts/en/term"">term</a> <span>指有特定意义的词，词语或术语。</span><br><a href=""http://dict.eudic.net/dicts/en/lexicon"">lexicon</a> <span>指某种语言、某人或某一知识领域的全部词汇。</span></br></br></br></br></div><h5>联想词</h5><div class=""eudic_wordtype_cont""><w><a href=""http://dict.eudic.net/dicts/en/phrase"">phrase</a><span>成语;</span></w><w><a href=""http://dict.eudic.net/dicts/en/meaning"">meaning</a><span>意义;</span></w><w><a href=""http://dict.eudic.net/dicts/en/connotation"">connotation</a><span>内涵;</span></w><w><a href=""http://dict.eudic.net/dicts/en/phrases"">phrases</a><span>短语;</span></w><w><a href=""http://dict.eudic.net/dicts/en/lexicon"">lexicon</a><span>词典，辞典;</span></w><w><a href=""http://dict.eudic.net/dicts/en/adjective"">adjective</a><span>形容词;</span></w><w><a href=""http://dict.eudic.net/dicts/en/etymology"">etymology</a><span>词源学;</span></w><w><a href=""http://dict.eudic.net/dicts/en/syllable"">syllable</a><span>音节;</span></w><w><a href=""http://dict.eudic.net/dicts/en/vocabulary"">vocabulary</a><span>词汇;</span></w><w><a href=""http://dict.eudic.net/dicts/en/utterance"">utterance</a><span>说话;</span></w><w><a href=""http://dict.eudic.net/dicts/en/spoken"">spoken</a><span>口语的，口头的;</span></w></div></br></br></div>"		Collocation	Example	Tips	 [sound:cambridge-b12a0636-a9e495bc-5af63616-8e60c5de-9409c600.mp3]	 [sound:cambridge-53ca61b5-4b1b278a-fe2d7188-a1d10a06-172c5e4e.mp3]	List Word
ksdGPh`H`|	milk	［milk］		n. 牛奶 v. 挤（奶）	"<div class=""expDiv"" id=""SYNChild""><!--word-thumbnail-image--><h5>近义词</h5><i class=""eudic_wordtype"">n.</i> <div class=""eudic_wordtype_cont""><a href=""http://dict.eudic.net/dicts/en/dairy%20product"">dairy product</a>, <a href=""http://dict.eudic.net/dicts/en/beverage"">beverage</a>, <a href=""http://dict.eudic.net/dicts/en/drink"">drink</a>, <a href=""http://dict.eudic.net/dicts/en/drinkable"">drinkable</a>, <a href=""http://dict.eudic.net/dicts/en/potable"">potable</a>, <a href=""http://dict.eudic.net/dicts/en/liquid%20body%20substance"">liquid body substance</a>, <a href=""http://dict.eudic.net/dicts/en/bodily%20fluid"">bodily fluid</a></div><br><i class=""eudic_wordtype"">v.</i> <div class=""eudic_wordtype_cont""><a href=""http://dict.eudic.net/dicts/en/draw"">draw</a>, <a href=""http://dict.eudic.net/dicts/en/take%20out"">take out</a>, <a href=""http://dict.eudic.net/dicts/en/exploit"">exploit</a>, <a href=""http://dict.eudic.net/dicts/en/tap"">tap</a>, <a href=""http://dict.eudic.net/dicts/en/add"">add</a></div><br><h5>联想词</h5><div class=""eudic_wordtype_cont""><w><a href=""http://dict.eudic.net/dicts/en/dairy"">dairy</a><span>牛奶场;</span></w><w><a href=""http://dict.eudic.net/dicts/en/yogurt"">yogurt</a><span>酸奶酪，酸乳;</span></w><w><a href=""http://dict.eudic.net/dicts/en/cow"">cow</a><span>奶牛，母牛;</span></w><w><a href=""http://dict.eudic.net/dicts/en/yoghurt"">yoghurt</a><span>酸乳酪;</span></w><w><a href=""http://dict.eudic.net/dicts/en/whey"">whey</a><span>乳清，乳浆;</span></w><w><a href=""http://dict.eudic.net/dicts/en/buttermilk"">buttermilk</a><span>脱脂乳,酪乳;</span></w><w><a href=""http://dict.eudic.net/dicts/en/butter"">butter</a><span>涂黄油于;</span></w><w><a href=""http://dict.eudic.net/dicts/en/soy"">soy</a><span>酱油;</span></w><w><a href=""http://dict.eudic.net/dicts/en/chocolate"">chocolate</a><span>巧克力;</span></w><w><a href=""http://dict.eudic.net/dicts/en/honey"">honey</a><span>蜂蜜;</span></w><w><a href=""http://dict.eudic.net/dicts/en/lactose"">lactose</a><span>乳糖;</span></w></div></br></br></div>"			"The boy didn&#x27;t want to drink the milk. 男孩不想喝牛奶。"		 [sound:cambridge-656ef57f-31c62258-2a6e4aa4-f4df87cd-fe5c584c.mp3]	 [sound:cambridge-3816a1c1-4ee76620-07c90de9-6e3f14b0-17808f12.mp3]	7 List
x*tS&|<[HK	feel	［fi:l］		v. ［felt-felt］ 摸，触摸；感觉到，感受到 n. 手感；触摸；感受	"<div class=""expDiv"" id=""SYNChild""><!--word-thumbnail-image--><h5>近义词</h5><i class=""eudic_wordtype"">n.</i> <div class=""eudic_wordtype_cont""><a href=""http://dict.eudic.net/dicts/en/awareness"">awareness</a>, <a href=""http://dict.eudic.net/dicts/en/consciousness"">consciousness</a>, <a href=""http://dict.eudic.net/dicts/en/cognizance"">cognizance</a>, <a href=""http://dict.eudic.net/dicts/en/cognisance"">cognisance</a>, <a href=""http://dict.eudic.net/dicts/en/knowingness"">knowingness</a>, <a href=""http://dict.eudic.net/dicts/en/atmosphere"">atmosphere</a>, <a href=""http://dict.eudic.net/dicts/en/ambiance"">ambiance</a></div><br><i class=""eudic_wordtype"">v.</i> <div class=""eudic_wordtype_cont""><a href=""http://dict.eudic.net/dicts/en/reason"">reason</a>, <a href=""http://dict.eudic.net/dicts/en/reason%20out"">reason out</a>, <a href=""http://dict.eudic.net/dicts/en/conclude"">conclude</a>, <a href=""http://dict.eudic.net/dicts/en/perceive"">perceive</a>, <a href=""http://dict.eudic.net/dicts/en/comprehend"">comprehend</a>, <a href=""http://dict.eudic.net/dicts/en/be"">be</a>, <a href=""http://dict.eudic.net/dicts/en/think"">think</a></div><br><h5>联想词</h5><div class=""eudic_wordtype_cont""><w><a href=""http://dict.eudic.net/dicts/en/like"">like</a><span>喜欢;</span></w><w><a href=""http://dict.eudic.net/dicts/en/want"">want</a><span>需要;</span></w><w><a href=""http://dict.eudic.net/dicts/en/really"">really</a><span>实际上，事实上;</span></w><w><a href=""http://dict.eudic.net/dicts/en/think"">think</a><span>想;</span></w><w><a href=""http://dict.eudic.net/dicts/en/know"">know</a><span>知道;</span></w><w><a href=""http://dict.eudic.net/dicts/en/uncomfortable"">uncomfortable</a><span>不舒服的;</span></w><w><a href=""http://dict.eudic.net/dicts/en/don"">don</a><span>先生，阁下;</span></w><w><a href=""http://dict.eudic.net/dicts/en/look"">look</a><span>看;</span></w><w><a href=""http://dict.eudic.net/dicts/en/comfortable"">comfortable</a><span>安逸的, 使人舒服的;</span></w><w><a href=""http://dict.eudic.net/dicts/en/sense"">sense</a><span>官能, 感官;</span></w><w><a href=""http://dict.eudic.net/dicts/en/make"">make</a><span>做;</span></w></div></br></br></div>"		feel like doing sth. 想做某事；feel as if/though 仿佛	I am hungry and feel like eating. 我饿了，想吃东西。		 [sound:cambridge-14d125e6-724db794-e0289365-c2bf8962-51862acc.mp3]	 [sound:cambridge-46b9d734-852db86f-083b84a4-d8df0809-c22276cf.mp3]	7 List
P)DK<X>GnT	type	［taip］		n. 类型，种类；铅字 v. （用打字机等）打（字）	"<div class=""expDiv"" id=""SYNChild""><!--word-thumbnail-image--><h5>近义词</h5><i class=""eudic_wordtype"">n.</i> <div class=""eudic_wordtype_cont""><a href=""http://dict.eudic.net/dicts/en/kind"">kind</a>, <a href=""http://dict.eudic.net/dicts/en/sort"">sort</a>, <a href=""http://dict.eudic.net/dicts/en/form"">form</a>, <a href=""http://dict.eudic.net/dicts/en/variety"">variety</a>, <a href=""http://dict.eudic.net/dicts/en/adult"">adult</a>, <a href=""http://dict.eudic.net/dicts/en/grownup"">grownup</a>, <a href=""http://dict.eudic.net/dicts/en/taxonomic%20group"">taxonomic group</a></div><br><i class=""eudic_wordtype"">v.</i> <div class=""eudic_wordtype_cont""><a href=""http://dict.eudic.net/dicts/en/write"">write</a>, <a href=""http://dict.eudic.net/dicts/en/identify"">identify</a></div><br><h5>反义词</h5><i class=""eudic_wordtype"">n.</i> <div class=""eudic_wordtype_cont""><a href=""http://dict.eudic.net/dicts/en/antitype"">antitype</a></div><br><div class=""eudic_jiexi""><h5>解析</h5><a href=""http://dict.eudic.net/dicts/en/kind"">kind</a> <span>指性质相同，而且特征很相似，足以归为一类的人或东西。</span><br><a href=""http://dict.eudic.net/dicts/en/sort"">sort</a> <span>普通用词，文体较kind随便，指对人或对事物进行的大概分类，有时含贬义。</span><br><a href=""http://dict.eudic.net/dicts/en/type"">type</a> <span>指客观界限比较清楚，有相同本质特点的同类事物，或指大致相似的同类事物。 </span><br><a href=""http://dict.eudic.net/dicts/en/class"">class</a> <span>正式用词，指门类、种类或优劣等级；用于指动植物的分类时，表示“纲”。</span><br><a href=""http://dict.eudic.net/dicts/en/class"">class</a> <span>ification指根据已经确定的类型对某一实物作鉴别和归类。</span><br><a href=""http://dict.eudic.net/dicts/en/category"">category</a> <span>书面用词，特指有确切定义的群体。</span><br><a href=""http://dict.eudic.net/dicts/en/species"">species</a> <span>书面用词，单复数同形。指生物分类上的种。</span><br><a href=""http://dict.eudic.net/dicts/en/variety"">variety</a> <span>强调有各自的特点，形式不同，品质不同的种类。</span></br></br></br></br></br></br></br></div><h5>联想词</h5><div class=""eudic_wordtype_cont""><w><a href=""http://dict.eudic.net/dicts/en/kind"">kind</a><span>种类;</span></w><w><a href=""http://dict.eudic.net/dicts/en/sort"">sort</a><span>种类;</span></w><w><a href=""http://dict.eudic.net/dicts/en/particular"">particular</a><span>特定的;</span></w><w><a href=""http://dict.eudic.net/dicts/en/specific"">specific</a><span>特殊的，特定的;</span></w><w><a href=""http://dict.eudic.net/dicts/en/subtype"">subtype</a><span>图表类型;</span></w><w><a href=""http://dict.eudic.net/dicts/en/typical"">typical</a><span>典型的;</span></w><w><a href=""http://dict.eudic.net/dicts/en/characteristics"">characteristics</a><span>特性;</span></w><w><a href=""http://dict.eudic.net/dicts/en/characteristic"">characteristic</a><span>典型的;</span></w><w><a href=""http://dict.eudic.net/dicts/en/style"">style</a><span>风格;</span></w><w><a href=""http://dict.eudic.net/dicts/en/combination"">combination</a><span>结合;</span></w><w><a href=""http://dict.eudic.net/dicts/en/regardless"">regardless</a><span>不顾后果地;</span></w></div></br></br></br></div>"			"This type of MP4 is my favorite, but I can&#x27;t afford it. 这款MP4是我最喜欢的，但是我买不起。"		 [sound:cambridge-95990c4a-e9295177-6dabad36-77cbcef9-8bbae4d2.mp3]	 [sound:cambridge-3c1210ed-83be0b42-c706d0b1-d0cb148d-719756d6.mp3]	7 List
w$d_[X]jZe	rush	［rʌʃ］		v. （使）冲，（使）突进，急速流动；仓促行事；猛冲 n. 冲，奔，急速行进；匆忙，急迫；（交通、事务等的）繁忙，（一天、一周等中的）繁忙时刻 adj. （交通）繁忙的	"<div class=""expDiv"" id=""SYNChild""><!--word-thumbnail-image--><h5>近义词</h5><i class=""eudic_wordtype"">n.</i> <div class=""eudic_wordtype_cont""><a href=""http://dict.eudic.net/dicts/en/motion"">motion</a>, <a href=""http://dict.eudic.net/dicts/en/movement"">movement</a>, <a href=""http://dict.eudic.net/dicts/en/move"">move</a>, <a href=""http://dict.eudic.net/dicts/en/flow"">flow</a>, <a href=""http://dict.eudic.net/dicts/en/flowing"">flowing</a>, <a href=""http://dict.eudic.net/dicts/en/marsh%20plant"">marsh plant</a>, <a href=""http://dict.eudic.net/dicts/en/bog%20plant"">bog plant</a></div><br><i class=""eudic_wordtype"">v.</i> <div class=""eudic_wordtype_cont""><a href=""http://dict.eudic.net/dicts/en/travel"">travel</a>, <a href=""http://dict.eudic.net/dicts/en/go"">go</a>, <a href=""http://dict.eudic.net/dicts/en/move"">move</a>, <a href=""http://dict.eudic.net/dicts/en/locomote"">locomote</a>, <a href=""http://dict.eudic.net/dicts/en/assail"">assail</a>, <a href=""http://dict.eudic.net/dicts/en/assault"">assault</a>, <a href=""http://dict.eudic.net/dicts/en/set%20on"">set on</a></div><br><i class=""eudic_wordtype"">adj.</i> <div class=""eudic_wordtype_cont""><a href=""http://dict.eudic.net/dicts/en/unreserved"">unreserved</a>, <a href=""http://dict.eudic.net/dicts/en/hurried"">hurried</a></div><br><h5>反义词</h5><i class=""eudic_wordtype"">n.</i> <div class=""eudic_wordtype_cont""><a href=""http://dict.eudic.net/dicts/en/linger"">linger</a>, <a href=""http://dict.eudic.net/dicts/en/dawdle"">dawdle</a>, <a href=""http://dict.eudic.net/dicts/en/delay"">delay</a>, <a href=""http://dict.eudic.net/dicts/en/detain"">detain</a>, <a href=""http://dict.eudic.net/dicts/en/hold%20up"">hold up</a></div><br><i class=""eudic_wordtype"">n.</i> <div class=""eudic_wordtype_cont""><a href=""http://dict.eudic.net/dicts/en/reserved"">reserved</a>, <a href=""http://dict.eudic.net/dicts/en/unhurried"">unhurried</a></div><br><div class=""eudic_jiexi""><h5>解析</h5><a href=""http://dict.eudic.net/dicts/en/quicken"">quicken</a> <span>普通用词，指增加速度、速率。</span><br><a href=""http://dict.eudic.net/dicts/en/accelerate"">accelerate</a> <span>着重指频率或速率运转加快。</span><br><a href=""http://dict.eudic.net/dicts/en/hasten"">hasten</a> <span>指由于事的紧迫性或突然性而加速。</span><br><a href=""http://dict.eudic.net/dicts/en/hurry"">hurry</a> <span>指赶紧或匆忙地做某事或催促别人做某事，隐含草率或混乱意味。</span><br><a href=""http://dict.eudic.net/dicts/en/rush"">rush</a> <span>含义与hurry相近，但显得更仓促更慌乱。</span><br><a href=""http://dict.eudic.net/dicts/en/speed"">speed</a> <span>侧重实际的快速行动。</span></br></br></br></br></br></div><h5>联想词</h5><div class=""eudic_wordtype_cont""><w><a href=""http://dict.eudic.net/dicts/en/hurry"">hurry</a><span>匆忙，急忙;</span></w><w><a href=""http://dict.eudic.net/dicts/en/hurried"">hurried</a><span>匆忙的;</span></w><w><a href=""http://dict.eudic.net/dicts/en/adrenaline"">adrenaline</a><span>肾上腺素;</span></w><w><a href=""http://dict.eudic.net/dicts/en/scramble"">scramble</a><span>攀登;</span></w><w><a href=""http://dict.eudic.net/dicts/en/pass"">pass</a><span>及格;</span></w><w><a href=""http://dict.eudic.net/dicts/en/frantic"">frantic</a><span>狂乱的，疯狂的;</span></w><w><a href=""http://dict.eudic.net/dicts/en/panic"">panic</a><span>恐慌，惊慌;</span></w><w><a href=""http://dict.eudic.net/dicts/en/frenzy"">frenzy</a><span>狂怒;</span></w><w><a href=""http://dict.eudic.net/dicts/en/frenzied"">frenzied</a><span>狂乱的;</span></w><w><a href=""http://dict.eudic.net/dicts/en/waiting"">waiting</a><span>等待;</span></w><w><a href=""http://dict.eudic.net/dicts/en/mad"">mad</a><span>疯狂的;</span></w></div></br></br></br></br></br></div>"		rush hour （上下班时的）交通高峰期	Kids all rushed up the stairs to fetch the gifts. 孩子们都跑上楼去拿礼物。// I went to school in a rush yesterday. 我昨天匆忙地赶往学校。		 [sound:cambridge-2bd4356e-47b727f0-6097e5c7-e6dbc8b1-545bbd25.mp3]	 [sound:cambridge-087217db-9ef0c50b-805edba1-53a681e4-18d384f0.mp3]	7 List
i=e:A=gH.S	teen	［ˈti:n］		n. 少年男女，青少年 adj. 青少年的	"<div class=""expDiv"" id=""SYNChild""><!--word-thumbnail-image--><h5>近义词</h5><i class=""eudic_wordtype"">n.</i> <div class=""eudic_wordtype_cont""><a href=""http://dict.eudic.net/dicts/en/juvenile"">juvenile</a>, <a href=""http://dict.eudic.net/dicts/en/juvenile%20person"">juvenile person</a></div><br><i class=""eudic_wordtype"">adj.</i> <div class=""eudic_wordtype_cont""><a href=""http://dict.eudic.net/dicts/en/young"">young</a>, <a href=""http://dict.eudic.net/dicts/en/immature"">immature</a></div><br><h5>反义词</h5><i class=""eudic_wordtype"">n.</i> <div class=""eudic_wordtype_cont""><a href=""http://dict.eudic.net/dicts/en/old"">old</a></div><br><h5>联想词</h5><div class=""eudic_wordtype_cont""><w><a href=""http://dict.eudic.net/dicts/en/teenage"">teenage</a><span>青少年的;</span></w><w><a href=""http://dict.eudic.net/dicts/en/teenager"">teenager</a><span>青少年;</span></w><w><a href=""http://dict.eudic.net/dicts/en/adolescent"">adolescent</a><span>青春期的;</span></w><w><a href=""http://dict.eudic.net/dicts/en/schoolgirl"">schoolgirl</a><span>女生;</span></w><w><a href=""http://dict.eudic.net/dicts/en/girl"">girl</a><span>女孩，姑娘;</span></w><w><a href=""http://dict.eudic.net/dicts/en/tween"">tween</a><span>在两者之间;</span></w><w><a href=""http://dict.eudic.net/dicts/en/adult"">adult</a><span>成熟的;</span></w><w><a href=""http://dict.eudic.net/dicts/en/young"">young</a><span>年轻的;</span></w><w><a href=""http://dict.eudic.net/dicts/en/boy"">boy</a><span>男孩;</span></w><w><a href=""http://dict.eudic.net/dicts/en/brunette"">brunette</a><span>浅黑色的;</span></w><w><a href=""http://dict.eudic.net/dicts/en/girls"">girls</a><span>女孩;</span></w></div></br></br></br></div>"			This pop star is a teen idol. 这个流行音乐歌星是青少年的偶像。		 [sound:cambridge-c82057e6-bf15c546-5a825d69-faca0d6f-8dd47791.mp3]	 [sound:cambridge-908ffae7-dc1f8baf-4b2f3729-22a11227-8783d0c8.mp3]	7 List
w6CEn*{FEW	it	［it］		pron. 它；他（指婴儿，尤指性别不详者）；（谈论天气、时间、距离等用作主语）；（用作形式主语、形式宾语）；（构成强调句型）；（用于谈论情况）	"<div class=""expDiv"" id=""SYNChild""><!--word-thumbnail-image--><h5>近义词</h5><i class=""eudic_wordtype"">n.</i> <div class=""eudic_wordtype_cont""><a href=""http://dict.eudic.net/dicts/en/engineering"">engineering</a>, <a href=""http://dict.eudic.net/dicts/en/engineering%20science"">engineering science</a>, <a href=""http://dict.eudic.net/dicts/en/applied%20science"">applied science</a>, <a href=""http://dict.eudic.net/dicts/en/technology"">technology</a></div><br><h5>联想词</h5><div class=""eudic_wordtype_cont""><w><a href=""http://dict.eudic.net/dicts/en/so"">so</a><span>如此，这么;</span></w><w><a href=""http://dict.eudic.net/dicts/en/if"">if</a><span>如果;</span></w><w><a href=""http://dict.eudic.net/dicts/en/he"">he</a><span>他;</span></w><w><a href=""http://dict.eudic.net/dicts/en/I"">I</a><span>我;</span></w><w><a href=""http://dict.eudic.net/dicts/en/that"">that</a><span>那;</span></w><w><a href=""http://dict.eudic.net/dicts/en/me"">me</a><span>我;</span></w><w><a href=""http://dict.eudic.net/dicts/en/is"">is</a><span>是;</span></w><w><a href=""http://dict.eudic.net/dicts/en/something"">something</a><span>某物, 某事;</span></w><w><a href=""http://dict.eudic.net/dicts/en/we"">we</a><span>我们;</span></w><w><a href=""http://dict.eudic.net/dicts/en/though"">though</a><span>可是，虽然;</span></w><w><a href=""http://dict.eudic.net/dicts/en/but"">but</a><span>但是;</span></w></div></br></div>"			It must be my uncle who is knocking at the door. 一定是我叔叔在敲门。		 [sound:cambridge-af458664-5a9db763-3fa82754-137d4038-aa8a72b0.mp3]	 [sound:cambridge-36df9639-c6c62bbf-572f0453-d3b53869-6afed09e.mp3]	7 List
iY0)rE8_Fe	dessert	［diˈzɜ:t］		n. （餐后）甜食，甜点	"<div class=""expDiv"" id=""SYNChild""><!--word-thumbnail-image--><h5>近义词</h5><i class=""eudic_wordtype"">n.</i> <div class=""eudic_wordtype_cont""><a href=""http://dict.eudic.net/dicts/en/course"">course</a></div><br><h5>联想词</h5><div class=""eudic_wordtype_cont""><w><a href=""http://dict.eudic.net/dicts/en/cheesecake"">cheesecake</a><span>奶酪蛋糕;</span></w><w><a href=""http://dict.eudic.net/dicts/en/appetizer"">appetizer</a><span>开胃品;</span></w><w><a href=""http://dict.eudic.net/dicts/en/cake"">cake</a><span>蛋糕;</span></w><w><a href=""http://dict.eudic.net/dicts/en/meal"">meal</a><span>一餐，一顿饭;</span></w><w><a href=""http://dict.eudic.net/dicts/en/dinner"">dinner</a><span>宴会;</span></w><w><a href=""http://dict.eudic.net/dicts/en/delicious"">delicious</a><span>美味的;</span></w><w><a href=""http://dict.eudic.net/dicts/en/pudding"">pudding</a><span>布丁;</span></w><w><a href=""http://dict.eudic.net/dicts/en/snack"">snack</a><span>小吃，快餐;</span></w><w><a href=""http://dict.eudic.net/dicts/en/cupcakes"">cupcakes</a><span>纸杯蛋糕;</span></w><w><a href=""http://dict.eudic.net/dicts/en/entree"">entree</a><span>主菜;</span></w><w><a href=""http://dict.eudic.net/dicts/en/savory"">savory</a><span>可口的;</span></w></div></br></div>"			I would like to have ice cream for dessert. 甜点我想要冰淇淋。	考生注意不要把该词和desert弄混淆，后者意为“沙漠”。二者词形和发音都很接近。	 [sound:cambridge-f852184d-2238690c-1dec2e3d-13d09fd6-1cb3a465.mp3]	 [sound:cambridge-34e49f6a-4ffd3893-5ac1299f-7f7b01ec-5ba70a63.mp3]	7 List
mHOUc35|=0	drop	［drɒp］		v. ［dropped-dropped］ （使）落下；（使）下降；略去；停止；放弃 n. 下降，下跌；滴；微量，一点点	"<div class=""expDiv"" id=""SYNChild""><!--word-thumbnail-image--><h5>近义词</h5><i class=""eudic_wordtype"">n.</i> <div class=""eudic_wordtype_cont""><a href=""http://dict.eudic.net/dicts/en/small%20indefinite%20quantity"">small indefinite quantity</a>, <a href=""http://dict.eudic.net/dicts/en/small%20indefinite%20amount"">small indefinite amount</a>, <a href=""http://dict.eudic.net/dicts/en/sphere"">sphere</a>, <a href=""http://dict.eudic.net/dicts/en/decrease"">decrease</a>, <a href=""http://dict.eudic.net/dicts/en/decrement"">decrement</a>, <a href=""http://dict.eudic.net/dicts/en/geological%20formation"">geological formation</a>, <a href=""http://dict.eudic.net/dicts/en/formation"">formation</a></div><br><i class=""eudic_wordtype"">v.</i> <div class=""eudic_wordtype_cont""><a href=""http://dict.eudic.net/dicts/en/move"">move</a>, <a href=""http://dict.eudic.net/dicts/en/displace"">displace</a>, <a href=""http://dict.eudic.net/dicts/en/descend"">descend</a>, <a href=""http://dict.eudic.net/dicts/en/fall"">fall</a>, <a href=""http://dict.eudic.net/dicts/en/go%20down"">go down</a>, <a href=""http://dict.eudic.net/dicts/en/come%20down"">come down</a>, <a href=""http://dict.eudic.net/dicts/en/decline"">decline</a></div><br><div class=""eudic_jiexi""><h5>解析</h5><a href=""http://dict.eudic.net/dicts/en/descend"">descend</a> <span>通常指沿斜线或斜坡下降。 </span><br><a href=""http://dict.eudic.net/dicts/en/drop"">drop</a> <span>指物体从一定高度落下。</span><br><a href=""http://dict.eudic.net/dicts/en/fall"">fall</a> <span>与drop同义，指突然或猛烈地降落，但fall也可指任何下落，同高度或形式无关。</span><br><a href=""http://dict.eudic.net/dicts/en/sink"">sink</a> <span>指在空气或水中垂直下降、下沉。</span></br></br></br></div><h5>联想词</h5><div class=""eudic_wordtype_cont""><w><a href=""http://dict.eudic.net/dicts/en/drag"">drag</a><span>拖拉;</span></w><w><a href=""http://dict.eudic.net/dicts/en/pick"">pick</a><span>挑选;</span></w><w><a href=""http://dict.eudic.net/dicts/en/jump"">jump</a><span>跳跃;</span></w><w><a href=""http://dict.eudic.net/dicts/en/drop-off"">drop-off</a><span>急下降,直下降;</span></w><w><a href=""http://dict.eudic.net/dicts/en/spike"">spike</a><span>尖刺;</span></w><w><a href=""http://dict.eudic.net/dicts/en/throw"">throw</a><span>抛;</span></w><w><a href=""http://dict.eudic.net/dicts/en/dip"">dip</a><span>浸，泡，蘸;</span></w><w><a href=""http://dict.eudic.net/dicts/en/bounce"">bounce</a><span>弹力;</span></w><w><a href=""http://dict.eudic.net/dicts/en/decrease"">decrease</a><span>减少，减小;</span></w><w><a href=""http://dict.eudic.net/dicts/en/decline"">decline</a><span>下降;</span></w><w><a href=""http://dict.eudic.net/dicts/en/pull"">pull</a><span>拉;</span></w></div></br></br></div>"		drop in/by 顺便拜访；drop off 离开；让某人下车；drop in on sb. 顺便拜访某人；drop in at 顺便拜访某地；drop out 放弃	A drop of sunlight falls down from the sky. 从天上射下一缕阳光。		 [sound:cambridge-e221fc11-39b1283d-b0046533-55d292f4-d80c87e8.mp3]	 [sound:cambridge-045b7d80-f97348d7-584c5601-82833ca0-658a2bd0.mp3]	7 List
O]OGB9et1~	three	［θri:］		num. 三，三个	"<div class=""expDiv"" id=""SYNChild""><!--word-thumbnail-image--><h5>近义词</h5><i class=""eudic_wordtype"">n.</i> <div class=""eudic_wordtype_cont""><a href=""http://dict.eudic.net/dicts/en/digit"">digit</a>, <a href=""http://dict.eudic.net/dicts/en/figure"">figure</a></div><br><i class=""eudic_wordtype"">adj.</i> <div class=""eudic_wordtype_cont""><a href=""http://dict.eudic.net/dicts/en/cardinal"">cardinal</a></div><br><h5>反义词</h5><i class=""eudic_wordtype"">n.</i> <div class=""eudic_wordtype_cont""><a href=""http://dict.eudic.net/dicts/en/ordinal"">ordinal</a></div><br><h5>联想词</h5><div class=""eudic_wordtype_cont""><w><a href=""http://dict.eudic.net/dicts/en/four"">four</a><span>四;</span></w><w><a href=""http://dict.eudic.net/dicts/en/two"">two</a><span>两个;</span></w><w><a href=""http://dict.eudic.net/dicts/en/five"">five</a><span>五，五个;</span></w><w><a href=""http://dict.eudic.net/dicts/en/six"">six</a><span>六，六个;</span></w><w><a href=""http://dict.eudic.net/dicts/en/seven"">seven</a><span>七个，七;</span></w><w><a href=""http://dict.eudic.net/dicts/en/eight"">eight</a><span>八个;</span></w><w><a href=""http://dict.eudic.net/dicts/en/nine"">nine</a><span>九，九个;</span></w><w><a href=""http://dict.eudic.net/dicts/en/twelve"">twelve</a><span>十二;</span></w><w><a href=""http://dict.eudic.net/dicts/en/eleven"">eleven</a><span>十一;</span></w><w><a href=""http://dict.eudic.net/dicts/en/ten"">ten</a><span>十个，十;</span></w><w><a href=""http://dict.eudic.net/dicts/en/several"">several</a><span>几个的;</span></w></div></br></br></br></div>"			There are three monkeys in the picture. 图片上有三只猴子。		 [sound:cambridge-870af992-8fa89e93-8ef20da5-4f7b5c75-738cedd9.mp3]	 [sound:cambridge-57f1b9a0-a20d1b39-41848b03-68560764-7c33d278.mp3]	7 List
G0@9I.FFTT	post	［pəʊst］		v. 投寄，邮寄；贴出				I posted the letter to Lucy the day before yesterday. 我前天把写给露西的信寄了出去。		 [sound:cambridge-97c9d2d6-b8d12a1f-0602b6d5-0085e663-331cb453.mp3]	 [sound:cambridge-57bab708-c7978b43-1e08d15c-605eec0e-11b1a869.mp3]	7 List
